Date,Product,Demand,Inventory
2021-07-20,Product C,161,75
2021-07-21,Product A,134,25
2021-07-21,Product B,133,16
2021-07-21,Product C,164,10
2021-07-22,Product A,143,77
2021-07-22,Product B,116,60
2021-07-22,Product C,59,8
2021-07-23,Product A,165,8
2021-07-23,Product B,85,61
2021-07-23,Product C,108,73
2021-07-24,Product A,158,94
2021-07-24,Product B,112,23
2021-07-24,Product C,129,85
2021-07-25,Product A,138,49
2021-07-25,Product B,94,86
2021-07-25,Product C,64,65
2021-07-26,Product A,144,72
2021-07-26,Product B,59,81
2021-07-26,Product C,178,37
2021-07-27,Product A,139,75
2021-07-27,Product B,149,4
2021-07-27,Product C,190,34
2021-07-28,Product A,166,54
2021-07-28,Product B,119,84
2021-07-28,Product C,169,41
2021-07-29,Product A,180,75
2021-07-29,Product B,152,2
2021-07-29,Product C,105,93
2021-07-30,Product A,182,55
2021-07-30,Product B,143,35
2021-07-30,Product C,183,59
2021-07-31,Product A,133,4
2021-07-31,Product B,189,14
2021-07-31,Product C,172,86
2021-08-01,Product A,164,14
2021-08-01,Product B,71,85
2021-08-01,Product C,107,62
2021-08-02,Product A,73,80
2021-08-02,Product B,110,89
2021-08-02,Product C,102,89
2021-08-03,Product A,87,45
2021-08-03,Product B,196,37
2021-08-03,Product C,61,97
2021-08-04,Product A,138,62
2021-08-04,Product B,124,7
2021-08-04,Product C,179,80
2021-08-05,Product A,160,70
2021-08-05,Product B,113,7
2021-08-05,Product C,138,73
2021-08-06,Product A,127,62
2021-08-06,Product B,175,10
2021-08-06,Product C,176,56
2021-08-07,Product A,155,54
2021-08-07,Product B,150,22
2021-08-07,Product C,85,42
2021-08-08,Product A,84,1
2021-08-08,Product B,159,0
2021-08-08,Product C,50,61
2021-08-09,Product A,95,85
2021-08-09,Product B,198,85
2021-08-09,Product C,200,39
2021-08-10,Product A,166,25
2021-08-10,Product B,107,24
2021-08-10,Product C,91,32
2021-08-11,Product A,190,14
2021-08-11,Product B,173,57
2021-08-11,Product C,50,20
2021-08-12,Product A,108,51
2021-08-12,Product B,178,52
2021-08-12,Product C,50,20
2021-08-13,Product A,77,94
2021-08-13,Product B,79,40
2021-08-13,Product C,184,44
2021-08-14,Product A,114,17
2021-08-14,Product B,71,81
2021-08-14,Product C,115,88
2021-08-15,Product A,193,51
2021-08-15,Product B,160,32
2021-08-15,Product C,184,85
2021-08-16,Product A,146,54
2021-08-16,Product B,126,37
2021-08-16,Product C,116,66
2021-08-17,Product A,57,79
2021-08-17,Product B,67,60
2021-08-17,Product C,164,2
2021-08-18,Product A,63,78
2021-08-18,Product B,134,48
2021-08-18,Product C,181,14
2021-08-19,Product A,155,85
2021-08-19,Product B,149,21
2021-08-19,Product C,187,40
2021-08-20,Product A,64,73
2021-08-20,Product B,92,22
2021-08-20,Product C,66,28
2021-08-21,Product A,156,55
2021-08-21,Product B,139,83
2021-08-21,Product C,115,5
2021-08-22,Product A,137,14
2021-08-22,Product B,178,31
2021-08-22,Product C,135,10
2021-08-23,Product A,155,10
2021-08-23,Product B,81,36
2021-08-23,Product C,86,4
2021-08-24,Product A,139,87
2021-08-24,Product B,56,74
2021-08-24,Product C,73,87
2021-08-25,Product A,69,14
2021-08-25,Product B,143,98
2021-08-25,Product C,183,35
2021-08-26,Product A,74,69
2021-08-26,Product B,181,44
2021-08-26,Product C,178,24
2021-08-27,Product A,151,17
2021-08-27,Product B,136,52
2021-08-27,Product C,123,92
2021-08-28,Product A,183,65
2021-08-28,Product B,98,66
2021-08-28,Product C,70,90
2021-08-29,Product A,109,7
2021-08-29,Product B,137,71
2021-08-29,Product C,132,65
2021-08-30,Product A,104,37
2021-08-30,Product B,160,8
2021-08-30,Product C,63,91
2021-08-31,Product A,149,13
2021-08-31,Product B,58,71
2021-08-31,Product C,156,92
2021-09-01,Product A,197,77
2021-09-01,Product B,150,41
2021-09-01,Product C,57,59
2021-09-02,Product A,105,43
2021-09-02,Product B,151,26
2021-09-02,Product C,106,4
2021-09-03,Product A,160,58
2021-09-03,Product B,104,99
2021-09-03,Product C,182,30
2021-09-04,Product A,186,30
2021-09-04,Product B,66,43
2021-09-04,Product C,176,71
2021-09-05,Product A,56,30
2021-09-05,Product B,174,84
2021-09-05,Product C,189,21
2021-09-06,Product A,73,9
2021-09-06,Product B,55,42
2021-09-06,Product C,107,91
2021-09-07,Product A,130,12
2021-09-07,Product B,195,76
2021-09-07,Product C,95,82
2021-09-08,Product A,144,53
2021-09-08,Product B,148,27
2021-09-08,Product C,52,34
2021-09-09,Product A,167,12
2021-09-09,Product B,76,13
2021-09-09,Product C,188,29
2021-09-10,Product A,51,24
2021-09-10,Product B,98,16
2021-09-10,Product C,70,60
2021-09-11,Product A,174,1
2021-09-11,Product B,79,66
2021-09-11,Product C,96,47
2021-09-12,Product A,163,1
2021-09-12,Product B,112,65
2021-09-12,Product C,186,72
2021-09-13,Product A,182,4
2021-09-13,Product B,79,36
2021-09-13,Product C,54,95
2021-09-14,Product A,59,20
2021-09-14,Product B,167,47
2021-09-14,Product C,63,70
2021-09-15,Product A,97,63
2021-09-15,Product B,147,95
2021-09-15,Product C,78,33
2021-09-16,Product A,187,42
2021-09-16,Product B,165,29
2021-09-16,Product C,125,88
2021-09-17,Product A,83,83
2021-09-17,Product B,170,94
2021-09-17,Product C,197,23
2021-09-18,Product A,93,53
2021-09-18,Product B,190,76
2021-09-18,Product C,147,41
2021-09-19,Product A,128,71
2021-09-19,Product B,195,7
2021-09-19,Product C,145,37
2021-09-20,Product A,169,76
2021-09-20,Product B,68,55
2021-09-20,Product C,197,93
2021-09-21,Product A,119,58
2021-09-21,Product B,102,28
2021-09-21,Product C,58,26
2021-09-22,Product A,183,64
2021-09-22,Product B,177,12
2021-09-22,Product C,72,27
2021-09-23,Product A,130,2
2021-09-23,Product B,130,77
2021-09-23,Product C,116,28
2021-09-24,Product A,139,98
2021-09-24,Product B,180,56
2021-09-24,Product C,171,43
2021-09-25,Product A,117,53
2021-09-25,Product B,186,32
2021-09-25,Product C,195,17
2021-09-26,Product A,100,17
2021-09-26,Product B,81,23
2021-09-26,Product C,70,65
2021-09-27,Product A,117,67
2021-09-27,Product B,97,74
2021-09-27,Product C,121,79
2021-09-28,Product A,107,25
2021-09-28,Product B,163,21
2021-09-28,Product C,133,81
2021-09-29,Product A,114,42
2021-09-29,Product B,139,84
2021-09-29,Product C,142,90
2021-09-30,Product A,169,93
2021-09-30,Product B,64,35
2021-09-30,Product C,61,76
2021-10-01,Product A,61,77
2021-10-01,Product B,101,58
2021-10-01,Product C,196,46
2021-10-02,Product A,122,19
2021-10-02,Product B,117,46
2021-10-02,Product C,191,59
2021-10-03,Product A,193,64
2021-10-03,Product B,161,56
2021-10-03,Product C,140,19
2021-10-04,Product A,124,19
2021-10-04,Product B,161,4
2021-10-04,Product C,101,39
2021-10-05,Product A,77,38
2021-10-05,Product B,113,99
2021-10-05,Product C,200,82
2021-10-06,Product A,87,47
2021-10-06,Product B,135,83
2021-10-06,Product C,114,35
2021-10-07,Product A,194,11
2021-10-07,Product B,89,66
2021-10-07,Product C,109,68
2021-10-08,Product A,90,10
2021-10-08,Product B,121,98
2021-10-08,Product C,140,32
2021-10-09,Product A,144,6
2021-10-09,Product B,190,75
2021-10-09,Product C,73,86
2021-10-10,Product A,175,75
2021-10-10,Product B,142,13
2021-10-10,Product C,191,69
2021-10-11,Product A,59,98
2021-10-11,Product B,69,0
2021-10-11,Product C,105,61
2021-10-12,Product A,74,47
2021-10-12,Product B,72,58
2021-10-12,Product C,144,93
2021-10-13,Product A,136,61
2021-10-13,Product B,153,21
2021-10-13,Product C,163,11
2021-10-14,Product A,134,70
2021-10-14,Product B,102,14
2021-10-14,Product C,53,29
2021-10-15,Product A,168,30
2021-10-15,Product B,171,80
2021-10-15,Product C,165,23
2021-10-16,Product A,197,32
2021-10-16,Product B,154,70
2021-10-16,Product C,152,86
2021-10-17,Product A,67,41
2021-10-17,Product B,176,62
2021-10-17,Product C,134,64
2021-10-18,Product A,148,57
2021-10-18,Product B,110,65
2021-10-18,Product C,68,2
2021-10-19,Product A,188,34
2021-10-19,Product B,188,50
2021-10-19,Product C,195,94
2021-10-20,Product A,188,2
2021-10-20,Product B,64,55
2021-10-20,Product C,57,64
2021-10-21,Product A,165,89
2021-10-21,Product B,61,53
2021-10-21,Product C,141,97
2021-10-22,Product A,168,99
2021-10-22,Product B,116,45
2021-10-22,Product C,94,55
2021-10-23,Product A,57,18
2021-10-23,Product B,190,53
2021-10-23,Product C,156,94
2021-10-24,Product A,168,30
2021-10-24,Product B,53,34
2021-10-24,Product C,120,91
2021-10-25,Product A,115,2
2021-10-25,Product B,164,93
2021-10-25,Product C,93,6
2021-10-26,Product A,96,76
2021-10-26,Product B,141,94
2021-10-26,Product C,121,92
2021-10-27,Product A,99,66
2021-10-27,Product B,63,82
2021-10-27,Product C,120,9
2021-10-28,Product A,139,89
2021-10-28,Product B,145,50
2021-10-28,Product C,98,83
2021-10-29,Product A,71,25
2021-10-29,Product B,184,50
2021-10-29,Product C,102,76
2021-10-30,Product A,54,9
2021-10-30,Product B,104,80
2021-10-30,Product C,138,65
2021-10-31,Product A,124,11
2021-10-31,Product B,158,71
2021-10-31,Product C,136,5
2021-11-01,Product A,116,98
2021-11-01,Product B,98,44
2021-11-01,Product C,132,38
2021-11-02,Product A,122,94
2021-11-02,Product B,200,28
2021-11-02,Product C,181,41
2021-11-03,Product A,102,7
2021-11-03,Product B,138,43
2021-11-03,Product C,171,70
2021-11-04,Product A,169,31
2021-11-04,Product B,183,68
2021-11-04,Product C,159,56
2021-11-05,Product A,174,43
2021-11-05,Product B,70,62
2021-11-05,Product C,135,54
2021-11-06,Product A,148,33
2021-11-06,Product B,154,72
2021-11-06,Product C,155,57
2021-11-07,Product A,200,29
2021-11-07,Product B,78,56
2021-11-07,Product C,128,67
2021-11-08,Product A,119,68
2021-11-08,Product B,78,85
2021-11-08,Product C,105,79
2021-11-09,Product A,93,9
2021-11-09,Product B,51,18
2021-11-09,Product C,186,85
2021-11-10,Product A,121,23
2021-11-10,Product B,71,28
2021-11-10,Product C,84,17
2021-11-11,Product A,184,29
2021-11-11,Product B,152,23
2021-11-11,Product C,78,4
2021-11-12,Product A,197,40
2021-11-12,Product B,74,52
2021-11-12,Product C,139,16
2021-11-13,Product A,87,35
2021-11-13,Product B,156,16
2021-11-13,Product C,80,88
2021-11-14,Product A,110,46
2021-11-14,Product B,80,71
2021-11-14,Product C,120,0
2021-11-15,Product A,135,80
2021-11-15,Product B,116,45
2021-11-15,Product C,118,0
2021-11-16,Product A,83,32
2021-11-16,Product B,120,32
2021-11-16,Product C,104,48
2021-11-17,Product A,173,92
2021-11-17,Product B,190,80
2021-11-17,Product C,67,97
2021-11-18,Product A,164,53
2021-11-18,Product B,158,8
2021-11-18,Product C,74,63
2021-11-19,Product A,72,64
2021-11-19,Product B,145,42
2021-11-19,Product C,106,0
2021-11-20,Product A,143,96
2021-11-20,Product B,178,33
2021-11-20,Product C,91,75
2021-11-21,Product A,194,83
2021-11-21,Product B,65,35
2021-11-21,Product C,116,91
2021-11-22,Product A,172,24
2021-11-22,Product B,177,63
2021-11-22,Product C,66,76
2021-11-23,Product A,181,58
2021-11-23,Product B,160,98
2021-11-23,Product C,97,89
2021-11-24,Product A,197,95
2021-11-24,Product B,74,56
2021-11-24,Product C,81,73
2021-11-25,Product A,92,4
2021-11-25,Product B,186,31
2021-11-25,Product C,51,64
2021-11-26,Product A,121,1
2021-11-26,Product B,182,41
2021-11-26,Product C,167,23
2021-11-27,Product A,129,52
2021-11-27,Product B,187,58
2021-11-27,Product C,198,3
2021-11-28,Product A,133,24
2021-11-28,Product B,117,66
2021-11-28,Product C,70,93
2021-11-29,Product A,101,71
2021-11-29,Product B,123,84
2021-11-29,Product C,74,52
2021-11-30,Product A,73,9
2021-11-30,Product B,63,66
2021-11-30,Product C,60,69
2021-12-01,Product A,181,86
2021-12-01,Product B,175,80
2021-12-01,Product C,118,89
2021-12-02,Product A,103,2
2021-12-02,Product B,76,13
2021-12-02,Product C,137,26
2021-12-03,Product A,79,75
2021-12-03,Product B,145,99
2021-12-03,Product C,88,49
2021-12-04,Product A,174,43
2021-12-04,Product B,93,25
2021-12-04,Product C,145,48
2021-12-05,Product A,54,49
2021-12-05,Product B,154,67
2021-12-05,Product C,64,4
2021-12-06,Product A,190,59
2021-12-06,Product B,105,51
2021-12-06,Product C,99,37
2021-12-07,Product A,107,54
2021-12-07,Product B,176,74
2021-12-07,Product C,137,79
2021-12-08,Product A,120,97
2021-12-08,Product B,187,63
2021-12-08,Product C,177,54
2021-12-09,Product A,135,36
2021-12-09,Product B,51,55
2021-12-09,Product C,167,84
2021-12-10,Product A,141,96
2021-12-10,Product B,78,60
2021-12-10,Product C,79,30
2021-12-11,Product A,151,43
2021-12-11,Product B,62,5
2021-12-11,Product C,92,71
2021-12-12,Product A,77,74
2021-12-12,Product B,141,41
2021-12-12,Product C,73,80
2021-12-13,Product A,70,56
2021-12-13,Product B,122,99
2021-12-13,Product C,173,26
2021-12-14,Product A,147,21
2021-12-14,Product B,53,74
2021-12-14,Product C,96,54
2021-12-15,Product A,101,93
2021-12-15,Product B,159,10
2021-12-15,Product C,80,35
2021-12-16,Product A,88,96
2021-12-16,Product B,83,53
2021-12-16,Product C,90,72
2021-12-17,Product A,98,22
2021-12-17,Product B,144,75
2021-12-17,Product C,147,22
2021-12-18,Product A,152,82
2021-12-18,Product B,188,18
2021-12-18,Product C,146,53
2021-12-19,Product A,87,23
2021-12-19,Product B,168,52
2021-12-19,Product C,114,37
2021-12-20,Product A,113,55
2021-12-20,Product B,142,87
2021-12-20,Product C,111,94
2021-12-21,Product A,167,58
2021-12-21,Product B,165,92
2021-12-21,Product C,195,73
2021-12-22,Product A,61,15
2021-12-22,Product B,63,10
2021-12-22,Product C,122,2
2021-12-23,Product A,96,8
2021-12-23,Product B,88,12
2021-12-23,Product C,99,27
2021-12-24,Product A,95,47
2021-12-24,Product B,123,25
2021-12-24,Product C,148,55
2021-12-25,Product A,121,12
2021-12-25,Product B,174,36
2021-12-25,Product C,151,6
2021-12-26,Product A,94,62
2021-12-26,Product B,140,96
2021-12-26,Product C,189,30
2021-12-27,Product A,68,57
2021-12-27,Product B,71,49
2021-12-27,Product C,93,44
2021-12-28,Product A,113,78
2021-12-28,Product B,137,35
2021-12-28,Product C,194,75
2021-12-29,Product A,114,96
2021-12-29,Product B,189,83
2021-12-29,Product C,160,66
2021-12-30,Product A,70,69
2021-12-30,Product B,161,99
2021-12-30,Product C,129,18
2021-12-31,Product A,57,70
2021-12-31,Product B,96,15
2021-12-31,Product C,196,2
2022-01-01,Product A,86,2
2022-01-01,Product B,68,82
2022-01-01,Product C,100,39
2022-01-02,Product A,78,8
2022-01-02,Product B,97,86
2022-01-02,Product C,87,87
2022-01-03,Product A,95,65
2022-01-03,Product B,101,92
2022-01-03,Product C,158,55
2022-01-04,Product A,73,84
2022-01-04,Product B,57,17
2022-01-04,Product C,153,18
2022-01-05,Product A,185,62
2022-01-05,Product B,161,67
2022-01-05,Product C,74,36
2022-01-06,Product A,170,99
2022-01-06,Product B,125,6
2022-01-06,Product C,51,38
2022-01-07,Product A,128,20
2022-01-07,Product B,187,82
2022-01-07,Product C,77,94
2022-01-08,Product A,120,67
2022-01-08,Product B,112,70
2022-01-08,Product C,138,15
2022-01-09,Product A,139,78
2022-01-09,Product B,74,25
2022-01-09,Product C,61,90
2022-01-10,Product A,51,21
2022-01-10,Product B,124,32
2022-01-10,Product C,89,51
2022-01-11,Product A,135,68
2022-01-11,Product B,176,90
2022-01-11,Product C,196,36
2022-01-12,Product A,103,62
2022-01-12,Product B,95,47
2022-01-12,Product C,200,88
2022-01-13,Product A,175,12
2022-01-13,Product B,124,97
2022-01-13,Product C,171,72
2022-01-14,Product A,153,74
2022-01-14,Product B,194,92
2022-01-14,Product C,69,56
2022-01-15,Product A,160,95
2022-01-15,Product B,94,96
2022-01-15,Product C,163,76
2022-01-16,Product A,107,0
2022-01-16,Product B,184,56
2022-01-16,Product C,170,22
2022-01-17,Product A,188,32
2022-01-17,Product B,87,55
2022-01-17,Product C,149,27
2022-01-18,Product A,80,38
2022-01-18,Product B,96,83
2022-01-18,Product C,101,84
2022-01-19,Product A,58,81
2022-01-19,Product B,142,99
2022-01-19,Product C,81,32
2022-01-20,Product A,99,85
2022-01-20,Product B,103,72
2022-01-20,Product C,112,88
2022-01-21,Product A,102,74
2022-01-21,Product B,57,98
2022-01-21,Product C,193,51
2022-01-22,Product A,82,82
2022-01-22,Product B,91,34
2022-01-22,Product C,143,57
2022-01-23,Product A,162,80
2022-01-23,Product B,99,17
2022-01-23,Product C,131,71
2022-01-24,Product A,168,64
2022-01-24,Product B,76,26
2022-01-24,Product C,183,61
2022-01-25,Product A,157,56
2022-01-25,Product B,93,39
2022-01-25,Product C,200,94
2022-01-26,Product A,137,57
2022-01-26,Product B,121,4
2022-01-26,Product C,96,13
2022-01-27,Product A,125,2
2022-01-27,Product B,180,7
2022-01-27,Product C,131,22
2022-01-28,Product A,186,58
2022-01-28,Product B,168,92
2022-01-28,Product C,128,31
2022-01-29,Product A,160,97
2022-01-29,Product B,81,76
2022-01-29,Product C,101,19
2022-01-30,Product A,79,53
2022-01-30,Product B,88,50
2022-01-30,Product C,184,72
2022-01-31,Product A,161,90
2022-01-31,Product B,183,1
2022-01-31,Product C,176,45
2022-02-01,Product A,198,14
2022-02-01,Product B,196,54
2022-02-01,Product C,124,1
2022-02-02,Product A,102,92
2022-02-02,Product B,158,97
2022-02-02,Product C,123,69
2022-02-03,Product A,159,9
2022-02-03,Product B,168,58
2022-02-03,Product C,117,72
2022-02-04,Product A,164,37
2022-02-04,Product B,74,13
2022-02-04,Product C,128,91
2022-02-05,Product A,140,62
2022-02-05,Product B,71,50
2022-02-05,Product C,103,32
2022-02-06,Product A,94,37
2022-02-06,Product B,135,5
2022-02-06,Product C,188,40
2022-02-07,Product A,73,55
2022-02-07,Product B,151,82
2022-02-07,Product C,134,95
2022-02-08,Product A,98,31
2022-02-08,Product B,88,75
2022-02-08,Product C,52,61
2022-02-09,Product A,67,89
2022-02-09,Product B,127,34
2022-02-09,Product C,192,27
2022-02-10,Product A,137,43
2022-02-10,Product B,76,57
2022-02-10,Product C,77,16
2022-02-11,Product A,84,69
2022-02-11,Product B,119,11
2022-02-11,Product C,57,27
2022-02-12,Product A,124,79
2022-02-12,Product B,83,53
2022-02-12,Product C,57,61
2022-02-13,Product A,181,60
2022-02-13,Product B,175,75
2022-02-13,Product C,123,46
2022-02-14,Product A,147,40
2022-02-14,Product B,129,2
2022-02-14,Product C,75,87
2022-02-15,Product A,131,36
2022-02-15,Product B,85,60
2022-02-15,Product C,198,49
2022-02-16,Product A,129,98
2022-02-16,Product B,169,17
2022-02-16,Product C,81,85
2022-02-17,Product A,90,65
2022-02-17,Product B,140,81
2022-02-17,Product C,142,68
2022-02-18,Product A,68,6
2022-02-18,Product B,130,62
2022-02-18,Product C,87,59
2022-02-19,Product A,165,54
2022-02-19,Product B,155,88
2022-02-19,Product C,164,40
2022-02-20,Product A,157,43
2022-02-20,Product B,188,77
2022-02-20,Product C,195,39
2022-02-21,Product A,103,15
2022-02-21,Product B,50,6
2022-02-21,Product C,156,41
2022-02-22,Product A,174,2
2022-02-22,Product B,63,29
2022-02-22,Product C,170,89
2022-02-23,Product A,74,96
2022-02-23,Product B,147,65
2022-02-23,Product C,195,6
2022-02-24,Product A,102,2
2022-02-24,Product B,155,9
2022-02-24,Product C,149,95
2022-02-25,Product A,76,58
2022-02-25,Product B,153,65
2022-02-25,Product C,177,81
2022-02-26,Product A,137,6
2022-02-26,Product B,81,86
2022-02-26,Product C,151,38
2022-02-27,Product A,127,39
2022-02-27,Product B,162,50
2022-02-27,Product C,161,75
2022-02-28,Product A,75,92
2022-02-28,Product B,97,61
2022-02-28,Product C,52,66
2022-03-01,Product A,158,52
2022-03-01,Product B,187,61
2022-03-01,Product C,118,81
2022-03-02,Product A,98,98
2022-03-02,Product B,189,86
2022-03-02,Product C,133,38
2022-03-03,Product A,154,2
2022-03-03,Product B,164,61
2022-03-03,Product C,151,83
2022-03-04,Product A,136,5
2022-03-04,Product B,105,53
2022-03-04,Product C,105,50
2022-03-05,Product A,124,97
2022-03-05,Product B,129,19
2022-03-05,Product C,57,71
2022-03-06,Product A,56,25
2022-03-06,Product B,74,97
2022-03-06,Product C,57,57
2022-03-07,Product A,132,82
2022-03-07,Product B,187,68
2022-03-07,Product C,64,9
2022-03-08,Product A,150,30
2022-03-08,Product B,131,33
2022-03-08,Product C,101,94
2022-03-09,Product A,148,27
2022-03-09,Product B,87,90
2022-03-09,Product C,112,64
2022-03-10,Product A,91,51
2022-03-10,Product B,149,81
2022-03-10,Product C,83,25
2022-03-11,Product A,195,38
2022-03-11,Product B,84,55
2022-03-11,Product C,69,41
2022-03-12,Product A,157,96
2022-03-12,Product B,150,59
2022-03-12,Product C,120,63
2022-03-13,Product A,177,33
2022-03-13,Product B,64,53
2022-03-13,Product C,197,98
2022-03-14,Product A,58,80
2022-03-14,Product B,171,23
2022-03-14,Product C,183,50
2022-03-15,Product A,52,48
2022-03-15,Product B,159,30
2022-03-15,Product C,110,55
2022-03-16,Product A,96,75
2022-03-16,Product B,78,8
2022-03-16,Product C,92,51
2022-03-17,Product A,166,0
2022-03-17,Product B,161,8
2022-03-17,Product C,69,10
2022-03-18,Product A,150,36
2022-03-18,Product B,69,84
2022-03-18,Product C,122,16
2022-03-19,Product A,81,0
2022-03-19,Product B,79,70
2022-03-19,Product C,180,10
2022-03-20,Product A,134,73
2022-03-20,Product B,122,31
2022-03-20,Product C,95,14
2022-03-21,Product A,84,13
2022-03-21,Product B,78,66
2022-03-21,Product C,62,77
2022-03-22,Product A,182,7
2022-03-22,Product B,193,4
2022-03-22,Product C,132,95
2022-03-23,Product A,68,47
2022-03-23,Product B,58,9
2022-03-23,Product C,122,7
2022-03-24,Product A,63,91
2022-03-24,Product B,100,13
2022-03-24,Product C,92,96
2022-03-25,Product A,91,30
2022-03-25,Product B,81,89
2022-03-25,Product C,149,37
2022-03-26,Product A,194,57
2022-03-26,Product B,173,5
2022-03-26,Product C,57,72
2022-03-27,Product A,184,6
2022-03-27,Product B,125,22
2022-03-27,Product C,135,61
2022-03-28,Product A,69,72
2022-03-28,Product B,147,88
2022-03-28,Product C,138,10
2022-03-29,Product A,80,87
2022-03-29,Product B,141,58
2022-03-29,Product C,192,32
2022-03-30,Product A,105,84
2022-03-30,Product B,50,72
2022-03-30,Product C,57,38
2022-03-31,Product A,60,14
2022-03-31,Product B,60,78
2022-03-31,Product C,143,36
2022-04-01,Product A,181,87
2022-04-01,Product B,183,39
2022-04-01,Product C,82,68
2022-04-02,Product A,82,5
2022-04-02,Product B,88,80
2022-04-02,Product C,127,43
2022-04-03,Product A,143,17
2022-04-03,Product B,85,9
2022-04-03,Product C,161,57
2022-04-04,Product A,159,4
2022-04-04,Product B,114,5
2022-04-04,Product C,170,49
2022-04-05,Product A,105,82
2022-04-05,Product B,154,12
2022-04-05,Product C,167,28
2022-04-06,Product A,110,69
2022-04-06,Product B,193,86
2022-04-06,Product C,73,45
2022-04-07,Product A,195,44
2022-04-07,Product B,80,25
2022-04-07,Product C,102,57
2022-04-08,Product A,132,55
2022-04-08,Product B,199,71
2022-04-08,Product C,90,27
2022-04-09,Product A,63,87
2022-04-09,Product B,162,78
2022-04-09,Product C,193,20
2022-04-10,Product A,198,6
2022-04-10,Product B,169,26
2022-04-10,Product C,111,17
2022-04-11,Product A,178,51
2022-04-11,Product B,71,90
2022-04-11,Product C,122,22
2022-04-12,Product A,181,16
2022-04-12,Product B,113,57
2022-04-12,Product C,154,62
2022-04-13,Product A,146,47
2022-04-13,Product B,138,39
2022-04-13,Product C,156,32
2022-04-14,Product A,89,17
2022-04-14,Product B,97,55
2022-04-14,Product C,99,12
2022-04-15,Product A,132,49
2022-04-15,Product B,186,12
2022-04-15,Product C,68,73
2022-04-16,Product A,190,21
2022-04-16,Product B,197,48
2022-04-16,Product C,175,98
2022-04-17,Product A,134,78
2022-04-17,Product B,103,26
2022-04-17,Product C,133,0
2022-04-18,Product A,134,50
2022-04-18,Product B,125,33
2022-04-18,Product C,55,63
2022-04-19,Product A,117,76
2022-04-19,Product B,192,28
2022-04-19,Product C,75,23
2022-04-20,Product A,62,23
2022-04-20,Product B,94,95
2022-04-20,Product C,176,28
2022-04-21,Product A,180,7
2022-04-21,Product B,115,32
2022-04-21,Product C,103,29
2022-04-22,Product A,134,91
2022-04-22,Product B,192,57
2022-04-22,Product C,80,75
2022-04-23,Product A,178,71
2022-04-23,Product B,56,77
2022-04-23,Product C,164,95
2022-04-24,Product A,122,58
2022-04-24,Product B,146,30
2022-04-24,Product C,52,75
2022-04-25,Product A,150,46
2022-04-25,Product B,196,82
2022-04-25,Product C,173,64
2022-04-26,Product A,181,19
2022-04-26,Product B,55,72
2022-04-26,Product C,190,81
2022-04-27,Product A,136,46
2022-04-27,Product B,104,57
2022-04-27,Product C,67,26
2022-04-28,Product A,125,73
2022-04-28,Product B,128,28
2022-04-28,Product C,149,48
2022-04-29,Product A,107,84
2022-04-29,Product B,99,52
2022-04-29,Product C,153,45
2022-04-30,Product A,178,37
2022-04-30,Product B,99,48
2022-04-30,Product C,194,7
2022-05-01,Product A,95,63
2022-05-01,Product B,173,12
2022-05-01,Product C,66,78
2022-05-02,Product A,140,87
2022-05-02,Product B,83,5
2022-05-02,Product C,114,77
2022-05-03,Product A,191,39
2022-05-03,Product B,177,54
2022-05-03,Product C,104,15
2022-05-04,Product A,74,46
2022-05-04,Product B,134,1
2022-05-04,Product C,142,42
2022-05-05,Product A,128,97
2022-05-05,Product B,132,93
2022-05-05,Product C,54,51
2022-05-06,Product A,144,59
2022-05-06,Product B,127,26
2022-05-06,Product C,65,56
2022-05-07,Product A,156,85
2022-05-07,Product B,99,99
2022-05-07,Product C,154,27
2022-05-08,Product A,121,14
2022-05-08,Product B,195,75
2022-05-08,Product C,80,91
2022-05-09,Product A,98,86
2022-05-09,Product B,167,27
2022-05-09,Product C,170,29
2022-05-10,Product A,90,34
2022-05-10,Product B,127,94
2022-05-10,Product C,50,81
2022-05-11,Product A,79,4
2022-05-11,Product B,157,98
2022-05-11,Product C,131,31
2022-05-12,Product A,152,40
2022-05-12,Product B,139,80
2022-05-12,Product C,154,55
2022-05-13,Product A,200,11
2022-05-13,Product B,169,38
2022-05-13,Product C,191,59
2022-05-14,Product A,173,55
2022-05-14,Product B,73,10
2022-05-14,Product C,178,88
2022-05-15,Product A,105,65
2022-05-15,Product B,82,87
2022-05-15,Product C,123,26
2022-05-16,Product A,138,55
2022-05-16,Product B,111,92
2022-05-16,Product C,89,39
2022-05-17,Product A,166,26
2022-05-17,Product B,184,52
2022-05-17,Product C,132,57
2022-05-18,Product A,74,9
2022-05-18,Product B,50,36
2022-05-18,Product C,184,15
2022-05-19,Product A,158,83
2022-05-19,Product B,126,59
2022-05-19,Product C,144,76
2022-05-20,Product A,182,1
2022-05-20,Product B,108,1
2022-05-20,Product C,89,70
2022-05-21,Product A,182,10
2022-05-21,Product B,71,14
2022-05-21,Product C,130,0
2022-05-22,Product A,91,48
2022-05-22,Product B,184,86
2022-05-22,Product C,73,54
2022-05-23,Product A,90,10
2022-05-23,Product B,171,51
2022-05-23,Product C,85,73
2022-05-24,Product A,145,52
2022-05-24,Product B,54,33
2022-05-24,Product C,75,24
2022-05-25,Product A,113,46
2022-05-25,Product B,125,45
2022-05-25,Product C,175,53
2022-05-26,Product A,104,33
2022-05-26,Product B,153,13
2022-05-26,Product C,78,66
2022-05-27,Product A,77,3
